TenantId,SourceSystem,"TimeGenerated [UTC]",ReceiptTime,DeviceVendor,DeviceProduct,DeviceEventClassID,LogSeverity,OriginalLogSeverity,DeviceAction,SimplifiedDeviceAction,Computer,CommunicationDirection,DeviceFacility,DestinationPort,DestinationIP,DeviceAddress,DeviceName,Message,Protocol,SourcePort,SourceIP,RemoteIP,RemotePort,MaliciousIP,ThreatSeverity,IndicatorThreatType,ThreatDescription,ThreatConfidence,ReportReferenceLink,MaliciousIPLongitude,MaliciousIPLatitude,MaliciousIPCountry,DeviceVersion,Activity,AdditionalExtensions,ApplicationProtocol,EventCount,DestinationDnsDomain,DestinationServiceName,DestinationTranslatedAddress,DestinationTranslatedPort,DeviceDnsDomain,DeviceExternalID,DeviceInboundInterface,DeviceNtDomain,DeviceOutboundInterface,DevicePayloadId,ProcessName,DeviceTranslatedAddress,DestinationHostName,DestinationMACAddress,DestinationNTDomain,DestinationProcessId,DestinationUserPrivileges,DestinationProcessName,DeviceTimeZone,DestinationUserID,DestinationUserName,DeviceMacAddress,ProcessID,"EndTime [UTC]",ExternalID,FileCreateTime,FileHash,FileID,FileModificationTime,FilePath,FilePermission,FileType,FileName,FileSize,ReceivedBytes,OldFileCreateTime,OldFileHash,OldFileID,OldFileModificationTime,OldFileName,OldFilePath,OldFilePermission,OldFileSize,OldFileType,SentBytes,RequestURL,RequestClientApplication,RequestContext,RequestCookies,RequestMethod,SourceHostName,SourceMACAddress,SourceNTDomain,SourceDnsDomain,SourceServiceName,SourceTranslatedAddress,SourceTranslatedPort,SourceProcessId,SourceUserPrivileges,SourceProcessName,"StartTime [UTC]",SourceUserID,SourceUserName,EventType,DeviceCustomIPv6Address1,DeviceCustomIPv6Address1Label,DeviceCustomIPv6Address2,DeviceCustomIPv6Address2Label,DeviceCustomIPv6Address3,DeviceCustomIPv6Address3Label,DeviceCustomIPv6Address4,DeviceCustomIPv6Address4Label,DeviceCustomFloatingPoint1,DeviceCustomFloatingPoint1Label,DeviceCustomFloatingPoint2,DeviceCustomFloatingPoint2Label,DeviceCustomFloatingPoint3,DeviceCustomFloatingPoint3Label,DeviceCustomFloatingPoint4,DeviceCustomFloatingPoint4Label,DeviceCustomNumber1,DeviceCustomNumber1Label,DeviceCustomNumber2,DeviceCustomNumber2Label,DeviceCustomNumber3,DeviceCustomNumber3Label,DeviceCustomString1,DeviceCustomString1Label,DeviceCustomString2,DeviceCustomString2Label,DeviceCustomString3,DeviceCustomString3Label,DeviceCustomString4,DeviceCustomString4Label,DeviceCustomString5,DeviceCustomString5Label,DeviceCustomString6,DeviceCustomString6Label,DeviceCustomDate1,DeviceCustomDate1Label,DeviceCustomDate2,DeviceCustomDate2Label,FlexDate1,FlexDate1Label,FlexNumber1,FlexNumber1Label,FlexNumber2,FlexNumber2Label,FlexString1,FlexString1Label,FlexString2,FlexString2Label,Type,"_ResourceId"
"8ecf8077-cf51-4820-aadd-14040956f35d",OpsManager,"10/4/2022, 7:09:42.380 PM","Oct 04 2022 19:09:40","Palo Alto Networks","PAN-OS",end,1,,,,"40.124.36.22",,,443,"20.127.144.13",,contosopam,,tcp,52960,"172.23.3.4",,,,,,,,,,,,"10.2.2",TRAFFIC,"GMT#012deviceExternalId=;172.23.1.4#012destinationTranslatedAddress=20.127.144.13;ssl#012cs3Label=Virtual System;Untrust-NT#012deviceInboundInterface=ethernet1/2;profile#012cn1Label=SessionID;56476#012destinationTranslatedPort=443;allow#012flexNumber1Label=Total bytes;Packets#012cn2=44;PanOSPacketsReceived=31;PanOSPacketsSent=;13#012start=Oct 04 2022 19:09:40 GMT;Category#012cs2=any;reason=tcp-rst-from-client;PanOSDGl1=;0#012PanOSDGl2=0;PanOSDGl3=0;PanOSDGl4=;0#012PanOSVsysName=;cat=from-policy;PanOSActionFlags=;0x0#012PanOSSrcUUID=;PanOSDstUUID=;PanOSTunnelID=0;PanOSMonitorTag=;#012PanOSParentSessionID=0;PanOSParentStartTime=;PanOSTunnelType=;N/A#012PanOSSCTPAssocID=0;PanOSSCTPChunks=0;PanOSSCTPChunkSent=;0#012PanOSSCTPChunksRcv=0;PanOSRuleUUID=78a7973d-6ad6-4bfc-b634-772506fb61ec;PanOSHTTP2Con=;0#012PanLinkChange=0;PanPolicyID=;PanLinkDetail=;#012PanSDWANCluster=;PanSDWANDevice=;#012PanSDWANClustype=;PanSDWANSite=;PanDynamicUsrgrp=",,1,,,,,,,,,"ethernet1/1",,,,,,,,,,,,,,,,,,,,,,,,,,2720,,,,,,,,,,31964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155922,,,,7,"Elapsed time in seconds",internet,Rule,,URL,vsys1,,"trust-NT","Source Zone",,"Destination Zone",,LogProfile,,,,,,,34684,,,,0x40047a,Flags,,,CommonSecurityLog,"/subscriptions/d1d8779d-38d7-4f06-91db-9cbc8de0176f/resourcegroups/cef-collector01_group/providers/microsoft.compute/virtualmachines/cef-collector01"
"8ecf8077-cf51-4820-aadd-14040956f35d",OpsManager,"10/4/2022, 7:09:42.380 PM","Oct 04 2022 19:09:40","Palo Alto Networks","PAN-OS",end,1,,,,"40.124.36.22",,,443,"20.127.144.13",,contosopam,,tcp,52963,"172.23.3.4",,,,,,,,,,,,"10.2.2",TRAFFIC,"GMT#012deviceExternalId=;172.23.1.4#012destinationTranslatedAddress=20.127.144.13;ssl#012cs3Label=Virtual System;Untrust-NT#012deviceInboundInterface=ethernet1/2;profile#012cn1Label=SessionID;7740#012destinationTranslatedPort=443;allow#012flexNumber1Label=Total bytes;Packets#012cn2=54;PanOSPacketsReceived=40;PanOSPacketsSent=;14#012start=Oct 04 2022 19:09:40 GMT;Category#012cs2=any;reason=tcp-rst-from-client;PanOSDGl1=;0#012PanOSDGl2=0;PanOSDGl3=0;PanOSDGl4=;0#012PanOSVsysName=;cat=from-policy;PanOSActionFlags=;0x0#012PanOSSrcUUID=;PanOSDstUUID=;PanOSTunnelID=0;PanOSMonitorTag=;#012PanOSParentSessionID=0;PanOSParentStartTime=;PanOSTunnelType=;N/A#012PanOSSCTPAssocID=0;PanOSSCTPChunks=0;PanOSSCTPChunkSent=;0#012PanOSSCTPChunksRcv=0;PanOSRuleUUID=78a7973d-6ad6-4bfc-b634-772506fb61ec;PanOSHTTP2Con=;0#012PanLinkChange=0;PanPolicyID=;PanLinkDetail=;#012PanSDWANCluster=;PanSDWANDevice=;#012PanSDWANClustype=;PanSDWANSite=;PanDynamicUsrgrp=",,1,,,,,,,,,"ethernet1/1",,,,,,,,,,,,,,,,,,,,,,,,,,2784,,,,,,,,,,44937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155925,,,,7,"Elapsed time in seconds",internet,Rule,,URL,vsys1,,"trust-NT","Source Zone",,"Destination Zone",,LogProfile,,,,,,,47721,,,,0x40047a,Flags,,,CommonSecurityLog,"/subscriptions/d1d8779d-38d7-4f06-91db-9cbc8de0176f/resourcegroups/cef-collector01_group/providers/microsoft.compute/virtualmachines/cef-collector01"
"8ecf8077-cf51-4820-aadd-14040956f35d",OpsManager,"10/4/2022, 7:09:42.380 PM","Oct 04 2022 19:09:40","Palo Alto Networks","PAN-OS",end,1,,,,"40.124.36.22",,,443,"20.127.144.13",,contosopam,,tcp,52969,"172.23.3.4",,,,,,,,,,,,"10.2.2",TRAFFIC,"GMT#012deviceExternalId=;172.23.1.4#012destinationTranslatedAddress=20.127.144.13;ssl#012cs3Label=Virtual System;Untrust-NT#012deviceInboundInterface=ethernet1/2;profile#012cn1Label=SessionID;47600#012destinationTranslatedPort=443;allow#012flexNumber1Label=Total bytes;Packets#012cn2=406;PanOSPacketsReceived=350;PanOSPacketsSent=;56#012start=Oct 04 2022 19:09:40 GMT;Category#012cs2=any;reason=tcp-rst-from-client;PanOSDGl1=;0#012PanOSDGl2=0;PanOSDGl3=0;PanOSDGl4=;0#012PanOSVsysName=;cat=from-policy;PanOSActionFlags=;0x0#012PanOSSrcUUID=;PanOSDstUUID=;PanOSTunnelID=0;PanOSMonitorTag=;#012PanOSParentSessionID=0;PanOSParentStartTime=;PanOSTunnelType=;N/A#012PanOSSCTPAssocID=0;PanOSSCTPChunks=0;PanOSSCTPChunkSent=;0#012PanOSSCTPChunksRcv=0;PanOSRuleUUID=78a7973d-6ad6-4bfc-b634-772506fb61ec;PanOSHTTP2Con=;0#012PanLinkChange=0;PanPolicyID=;PanLinkDetail=;#012PanSDWANCluster=;PanSDWANDevice=;#012PanSDWANClustype=;PanSDWANSite=;PanDynamicUsrgrp=",,1,,,,,,,,,"ethernet1/1",,,,,,,,,,,,,,,,,,,,,,,,,,7683,,,,,,,,,,485829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155933,,,,7,"Elapsed time in seconds",internet,Rule,,URL,vsys1,,"trust-NT","Source Zone",,"Destination Zone",,LogProfile,,,,,,,493512,,,,0x40047a,Flags,,,CommonSecurityLog,"/subscriptions/d1d8779d-38d7-4f06-91db-9cbc8de0176f/resourcegroups/cef-collector01_group/providers/microsoft.compute/virtualmachines/cef-collector01"
"8ecf8077-cf51-4820-aadd-14040956f35d",OpsManager,"10/4/2022, 7:09:42.380 PM","Oct 04 2022 19:09:40","Palo Alto Networks","PAN-OS",end,1,,,,"40.124.36.22",,,443,"20.127.144.13",,contosopam,,tcp,52961,"172.23.3.4",,,,,,,,,,,,"10.2.2",TRAFFIC,"GMT#012deviceExternalId=;172.23.1.4#012destinationTranslatedAddress=20.127.144.13;ssl#012cs3Label=Virtual System;Untrust-NT#012deviceInboundInterface=ethernet1/2;profile#012cn1Label=SessionID;4509#012destinationTranslatedPort=443;allow#012flexNumber1Label=Total bytes;Packets#012cn2=18;PanOSPacketsReceived=9;PanOSPacketsSent=;9#012start=Oct 04 2022 19:09:40 GMT;Category#012cs2=any;reason=tcp-rst-from-client;PanOSDGl1=;0#012PanOSDGl2=0;PanOSDGl3=0;PanOSDGl4=;0#012PanOSVsysName=;cat=from-policy;PanOSActionFlags=;0x0#012PanOSSrcUUID=;PanOSDstUUID=;PanOSTunnelID=0;PanOSMonitorTag=;#012PanOSParentSessionID=0;PanOSParentStartTime=;PanOSTunnelType=;N/A#012PanOSSCTPAssocID=0;PanOSSCTPChunks=0;PanOSSCTPChunkSent=;0#012PanOSSCTPChunksRcv=0;PanOSRuleUUID=78a7973d-6ad6-4bfc-b634-772506fb61ec;PanOSHTTP2Con=;0#012PanLinkChange=0;PanPolicyID=;PanLinkDetail=;#012PanSDWANCluster=;PanSDWANDevice=;#012PanSDWANClustype=;PanSDWANSite=;PanDynamicUsrgrp=",,1,,,,,,,,,"ethernet1/1",,,,,,,,,,,,,,,,,,,,,,,,,,1812,,,,,,,,,,2937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155924,,,,7,"Elapsed time in seconds",internet,Rule,,URL,vsys1,,"trust-NT","Source Zone",,"Destination Zone",,LogProfile,,,,,,,4749,,,,0x40041c,Flags,,,CommonSecurityLog,"/subscriptions/d1d8779d-38d7-4f06-91db-9cbc8de0176f/resourcegroups/cef-collector01_group/providers/microsoft.compute/virtualmachines/cef-collector01"
"8ecf8077-cf51-4820-aadd-14040956f35d",OpsManager,"10/4/2022, 7:09:42.380 PM","Oct 04 2022 19:09:40","Palo Alto Networks","PAN-OS",end,1,,,,"40.124.36.22",,,443,"20.127.144.13",,contosopam,,tcp,52976,"172.23.3.4",,,,,,,,,,,,"10.2.2",TRAFFIC,"GMT#012deviceExternalId=;172.23.1.4#012destinationTranslatedAddress=20.127.144.13;ssl#012cs3Label=Virtual System;Untrust-NT#012deviceInboundInterface=ethernet1/2;profile#012cn1Label=SessionID;2114#012destinationTranslatedPort=443;allow#012flexNumber1Label=Total bytes;Packets#012cn2=40;PanOSPacketsReceived=28;PanOSPacketsSent=;12#012start=Oct 04 2022 19:09:40 GMT;Category#012cs2=any;reason=tcp-rst-from-client;PanOSDGl1=;0#012PanOSDGl2=0;PanOSDGl3=0;PanOSDGl4=;0#012PanOSVsysName=;cat=from-policy;PanOSActionFlags=;0x0#012PanOSSrcUUID=;PanOSDstUUID=;PanOSTunnelID=0;PanOSMonitorTag=;#012PanOSParentSessionID=0;PanOSParentStartTime=;PanOSTunnelType=;N/A#012PanOSSCTPAssocID=0;PanOSSCTPChunks=0;PanOSSCTPChunkSent=;0#012PanOSSCTPChunksRcv=0;PanOSRuleUUID=78a7973d-6ad6-4bfc-b634-772506fb61ec;PanOSHTTP2Con=;0#012PanLinkChange=0;PanPolicyID=;PanLinkDetail=;#012PanSDWANCluster=;PanSDWANDevice=;#012PanSDWANClustype=;PanSDWANSite=;PanDynamicUsrgrp=",,1,,,,,,,,,"ethernet1/1",,,,,,,,,,,,,,,,,,,,,,,,,,2179,,,,,,,,,,30439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155943,,,,6,"Elapsed time in seconds",internet,Rule,,URL,vsys1,,"trust-NT","Source Zone",,"Destination Zone",,LogProfile,,,,,,,32618,,,,0x40041c,Flags,,,CommonSecurityLog,"/subscriptions/d1d8779d-38d7-4f06-91db-9cbc8de0176f/resourcegroups/cef-collector01_group/providers/microsoft.compute/virtualmachines/cef-collector01"
"8ecf8077-cf51-4820-aadd-14040956f35d",OpsManager,"10/4/2022, 7:09:42.380 PM","Oct 04 2022 19:09:40","Palo Alto Networks","PAN-OS",end,1,,,,"40.124.36.22",,,443,"20.127.144.13",,contosopam,,tcp,52959,"172.23.3.4",,,,,,,,,,,,"10.2.2",TRAFFIC,"GMT#012deviceExternalId=;172.23.1.4#012destinationTranslatedAddress=20.127.144.13;ssl#012cs3Label=Virtual System;Untrust-NT#012deviceInboundInterface=ethernet1/2;profile#012cn1Label=SessionID;22682#012destinationTranslatedPort=443;allow#012flexNumber1Label=Total bytes;Packets#012cn2=78;PanOSPacketsReceived=62;PanOSPacketsSent=;16#012start=Oct 04 2022 19:09:40 GMT;Category#012cs2=any;reason=tcp-rst-from-client;PanOSDGl1=;0#012PanOSDGl2=0;PanOSDGl3=0;PanOSDGl4=;0#012PanOSVsysName=;cat=from-policy;PanOSActionFlags=;0x0#012PanOSSrcUUID=;PanOSDstUUID=;PanOSTunnelID=0;PanOSMonitorTag=;#012PanOSParentSessionID=0;PanOSParentStartTime=;PanOSTunnelType=;N/A#012PanOSSCTPAssocID=0;PanOSSCTPChunks=0;PanOSSCTPChunkSent=;0#012PanOSSCTPChunksRcv=0;PanOSRuleUUID=78a7973d-6ad6-4bfc-b634-772506fb61ec;PanOSHTTP2Con=;0#012PanLinkChange=0;PanPolicyID=;PanLinkDetail=;#012PanSDWANCluster=;PanSDWANDevice=;#012PanSDWANClustype=;PanSDWANSite=;PanDynamicUsrgrp=",,1,,,,,,,,,"ethernet1/1",,,,,,,,,,,,,,,,,,,,,,,,,,2222,,,,,,,,,,78441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155920,,,,7,"Elapsed time in seconds",internet,Rule,,URL,vsys1,,"trust-NT","Source Zone",,"Destination Zone",,LogProfile,,,,,,,80663,,,,0x40047a,Flags,,,CommonSecurityLog,"/subscriptions/d1d8779d-38d7-4f06-91db-9cbc8de0176f/resourcegroups/cef-collector01_group/providers/microsoft.compute/virtualmachines/cef-collector01"
"8ecf8077-cf51-4820-aadd-14040956f35d",OpsManager,"10/4/2022, 7:09:42.380 PM","Oct 04 2022 19:09:40","Palo Alto Networks","PAN-OS",end,1,,,,"40.124.36.22",,,443,"20.127.144.13",,contosopam,,tcp,52975,"172.23.3.4",,,,,,,,,,,,"10.2.2",TRAFFIC,"GMT#012deviceExternalId=;172.23.1.4#012destinationTranslatedAddress=20.127.144.13;ssl#012cs3Label=Virtual System;Untrust-NT#012deviceInboundInterface=ethernet1/2;profile#012cn1Label=SessionID;60887#012destinationTranslatedPort=443;allow#012flexNumber1Label=Total bytes;Packets#012cn2=252;PanOSPacketsReceived=214;PanOSPacketsSent=;38#012start=Oct 04 2022 19:09:40 GMT;Category#012cs2=any;reason=tcp-rst-from-client;PanOSDGl1=;0#012PanOSDGl2=0;PanOSDGl3=0;PanOSDGl4=;0#012PanOSVsysName=;cat=from-policy;PanOSActionFlags=;0x0#012PanOSSrcUUID=;PanOSDstUUID=;PanOSTunnelID=0;PanOSMonitorTag=;#012PanOSParentSessionID=0;PanOSParentStartTime=;PanOSTunnelType=;N/A#012PanOSSCTPAssocID=0;PanOSSCTPChunks=0;PanOSSCTPChunkSent=;0#012PanOSSCTPChunksRcv=0;PanOSRuleUUID=78a7973d-6ad6-4bfc-b634-772506fb61ec;PanOSHTTP2Con=;0#012PanLinkChange=0;PanPolicyID=;PanLinkDetail=;#012PanSDWANCluster=;PanSDWANDevice=;#012PanSDWANClustype=;PanSDWANSite=;PanDynamicUsrgrp=",,1,,,,,,,,,"ethernet1/1",,,,,,,,,,,,,,,,,,,,,,,,,,4227,,,,,,,,,,298045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155940,,,,6,"Elapsed time in seconds",internet,Rule,,URL,vsys1,,"trust-NT","Source Zone",,"Destination Zone",,LogProfile,,,,,,,302272,,,,0x40047a,Flags,,,CommonSecurityLog,"/subscriptions/d1d8779d-38d7-4f06-91db-9cbc8de0176f/resourcegroups/cef-collector01_group/providers/microsoft.compute/virtualmachines/cef-collector01"
"8ecf8077-cf51-4820-aadd-14040956f35d",OpsManager,"10/4/2022, 7:09:42.379 PM","Oct 04 2022 19:09:40","Palo Alto Networks","PAN-OS",end,1,,,,"40.124.36.22",,,443,"20.127.144.13",,contosopam,,tcp,52938,"172.23.3.4",,,,,,,,,,,,"10.2.2",TRAFFIC,"GMT#012deviceExternalId=;172.23.1.4#012destinationTranslatedAddress=20.127.144.13;ssl#012cs3Label=Virtual System;Untrust-NT#012deviceInboundInterface=ethernet1/2;profile#012cn1Label=SessionID;37884#012destinationTranslatedPort=443;allow#012flexNumber1Label=Total bytes;Packets#012cn2=13;PanOSPacketsReceived=6;PanOSPacketsSent=;7#012start=Oct 04 2022 19:09:40 GMT;Category#012cs2=any;reason=tcp-rst-from-client;PanOSDGl1=;0#012PanOSDGl2=0;PanOSDGl3=0;PanOSDGl4=;0#012PanOSVsysName=;cat=from-policy;PanOSActionFlags=;0x0#012PanOSSrcUUID=;PanOSDstUUID=;PanOSTunnelID=0;PanOSMonitorTag=;#012PanOSParentSessionID=0;PanOSParentStartTime=;PanOSTunnelType=;N/A#012PanOSSCTPAssocID=0;PanOSSCTPChunks=0;PanOSSCTPChunkSent=;0#012PanOSSCTPChunksRcv=0;PanOSRuleUUID=78a7973d-6ad6-4bfc-b634-772506fb61ec;PanOSHTTP2Con=;0#012PanLinkChange=0;PanPolicyID=;PanLinkDetail=;#012PanSDWANCluster=;PanSDWANDevice=;#012PanSDWANClustype=;PanSDWANSite=;PanDynamicUsrgrp=",,1,,,,,,,,,"ethernet1/1",,,,,,,,,,,,,,,,,,,,,,,,,,995,,,,,,,,,,770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155902,,,,10,"Elapsed time in seconds",internet,Rule,,URL,vsys1,,"trust-NT","Source Zone",,"Destination Zone",,LogProfile,,,,,,,1765,,,,0x40041c,Flags,,,CommonSecurityLog,"/subscriptions/d1d8779d-38d7-4f06-91db-9cbc8de0176f/resourcegroups/cef-collector01_group/providers/microsoft.compute/virtualmachines/cef-collector01"
"8ecf8077-cf51-4820-aadd-14040956f35d",OpsManager,"10/4/2022, 7:09:42.379 PM","Oct 04 2022 19:09:40","Palo Alto Networks","PAN-OS",end,1,,,,"40.124.36.22",,,443,"20.127.144.13",,contosopam,,tcp,52996,"172.23.3.4",,,,,,,,,,,,"10.2.2",TRAFFIC,"GMT#012deviceExternalId=;172.23.1.4#012destinationTranslatedAddress=20.127.144.13;ssl#012cs3Label=Virtual System;Untrust-NT#012deviceInboundInterface=ethernet1/2;profile#012cn1Label=SessionID;33231#012destinationTranslatedPort=443;allow#012flexNumber1Label=Total bytes;Packets#012cn2=92;PanOSPacketsReceived=74;PanOSPacketsSent=;18#012start=Oct 04 2022 19:09:40 GMT;Category#012cs2=any;reason=tcp-rst-from-client;PanOSDGl1=;0#012PanOSDGl2=0;PanOSDGl3=0;PanOSDGl4=;0#012PanOSVsysName=;cat=from-policy;PanOSActionFlags=;0x0#012PanOSSrcUUID=;PanOSDstUUID=;PanOSTunnelID=0;PanOSMonitorTag=;#012PanOSParentSessionID=0;PanOSParentStartTime=;PanOSTunnelType=;N/A#012PanOSSCTPAssocID=0;PanOSSCTPChunks=0;PanOSSCTPChunkSent=;0#012PanOSSCTPChunksRcv=0;PanOSRuleUUID=78a7973d-6ad6-4bfc-b634-772506fb61ec;PanOSHTTP2Con=;0#012PanLinkChange=0;PanPolicyID=;PanLinkDetail=;#012PanSDWANCluster=;PanSDWANDevice=;#012PanSDWANClustype=;PanSDWANSite=;PanDynamicUsrgrp=",,1,,,,,,,,,"ethernet1/1",,,,,,,,,,,,,,,,,,,,,,,,,,2342,,,,,,,,,,97240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155962,,,,4,"Elapsed time in seconds",internet,Rule,,URL,vsys1,,"trust-NT","Source Zone",,"Destination Zone",,LogProfile,,,,,,,99582,,,,0x40047a,Flags,,,CommonSecurityLog,"/subscriptions/d1d8779d-38d7-4f06-91db-9cbc8de0176f/resourcegroups/cef-collector01_group/providers/microsoft.compute/virtualmachines/cef-collector01"
"8ecf8077-cf51-4820-aadd-14040956f35d",OpsManager,"10/4/2022, 7:09:42.379 PM","Oct 04 2022 19:09:40","Palo Alto Networks","PAN-OS",end,1,,,,"40.124.36.22",,,443,"20.127.144.13",,contosopam,,tcp,52965,"172.23.3.4",,,,,,,,,,,,"10.2.2",TRAFFIC,"GMT#012deviceExternalId=;172.23.1.4#012destinationTranslatedAddress=20.127.144.13;ssl#012cs3Label=Virtual System;Untrust-NT#012deviceInboundInterface=ethernet1/2;profile#012cn1Label=SessionID;44556#012destinationTranslatedPort=443;allow#012flexNumber1Label=Total bytes;Packets#012cn2=43;PanOSPacketsReceived=31;PanOSPacketsSent=;12#012start=Oct 04 2022 19:09:40 GMT;Category#012cs2=any;reason=tcp-rst-from-client;PanOSDGl1=;0#012PanOSDGl2=0;PanOSDGl3=0;PanOSDGl4=;0#012PanOSVsysName=;cat=from-policy;PanOSActionFlags=;0x0#012PanOSSrcUUID=;PanOSDstUUID=;PanOSTunnelID=0;PanOSMonitorTag=;#012PanOSParentSessionID=0;PanOSParentStartTime=;PanOSTunnelType=;N/A#012PanOSSCTPAssocID=0;PanOSSCTPChunks=0;PanOSSCTPChunkSent=;0#012PanOSSCTPChunksRcv=0;PanOSRuleUUID=78a7973d-6ad6-4bfc-b634-772506fb61ec;PanOSHTTP2Con=;0#012PanLinkChange=0;PanPolicyID=;PanLinkDetail=;#012PanSDWANCluster=;PanSDWANDevice=;#012PanSDWANClustype=;PanSDWANSite=;PanDynamicUsrgrp=",,1,,,,,,,,,"ethernet1/1",,,,,,,,,,,,,,,,,,,,,,,,,,1958,,,,,,,,,,34480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155928,,,,7,"Elapsed time in seconds",internet,Rule,,URL,vsys1,,"trust-NT","Source Zone",,"Destination Zone",,LogProfile,,,,,,,36438,,,,0x40047a,Flags,,,CommonSecurityLog,"/subscriptions/d1d8779d-38d7-4f06-91db-9cbc8de0176f/resourcegroups/cef-collector01_group/providers/microsoft.compute/virtualmachines/cef-collector01"
"8ecf8077-cf51-4820-aadd-14040956f35d",OpsManager,"10/4/2022, 7:09:42.379 PM","Oct 04 2022 19:09:40","Palo Alto Networks","PAN-OS",end,1,,,,"40.124.36.22",,,443,"20.127.144.13",,contosopam,,tcp,52982,"172.23.3.4",,,,,,,,,,,,"10.2.2",TRAFFIC,"GMT#012deviceExternalId=;172.23.1.4#012destinationTranslatedAddress=20.127.144.13;ssl#012cs3Label=Virtual System;Untrust-NT#012deviceInboundInterface=ethernet1/2;profile#012cn1Label=SessionID;21351#012destinationTranslatedPort=443;allow#012flexNumber1Label=Total bytes;Packets#012cn2=29;PanOSPacketsReceived=13;PanOSPacketsSent=;16#012start=Oct 04 2022 19:09:40 GMT;Category#012cs2=any;reason=tcp-rst-from-client;PanOSDGl1=;0#012PanOSDGl2=0;PanOSDGl3=0;PanOSDGl4=;0#012PanOSVsysName=;cat=from-policy;PanOSActionFlags=;0x0#012PanOSSrcUUID=;PanOSDstUUID=;PanOSTunnelID=0;PanOSMonitorTag=;#012PanOSParentSessionID=0;PanOSParentStartTime=;PanOSTunnelType=;N/A#012PanOSSCTPAssocID=0;PanOSSCTPChunks=0;PanOSSCTPChunkSent=;0#012PanOSSCTPChunksRcv=0;PanOSRuleUUID=78a7973d-6ad6-4bfc-b634-772506fb61ec;PanOSHTTP2Con=;0#012PanLinkChange=0;PanPolicyID=;PanLinkDetail=;#012PanSDWANCluster=;PanSDWANDevice=;#012PanSDWANClustype=;PanSDWANSite=;PanDynamicUsrgrp=",,1,,,,,,,,,"ethernet1/1",,,,,,,,,,,,,,,,,,,,,,,,,,8739,,,,,,,,,,3342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155949,,,,5,"Elapsed time in seconds",internet,Rule,,URL,vsys1,,"trust-NT","Source Zone",,"Destination Zone",,LogProfile,,,,,,,12081,,,,0x40041c,Flags,,,CommonSecurityLog,"/subscriptions/d1d8779d-38d7-4f06-91db-9cbc8de0176f/resourcegroups/cef-collector01_group/providers/microsoft.compute/virtualmachines/cef-collector01"
"8ecf8077-cf51-4820-aadd-14040956f35d",OpsManager,"10/4/2022, 7:09:42.379 PM","Oct 04 2022 19:09:40","Palo Alto Networks","PAN-OS",end,1,,,,"40.124.36.22",,,443,"20.127.144.13",,contosopam,,tcp,52958,"172.23.3.4",,,,,,,,,,,,"10.2.2",TRAFFIC,"GMT#012deviceExternalId=;172.23.1.4#012destinationTranslatedAddress=20.127.144.13;ssl#012cs3Label=Virtual System;Untrust-NT#012deviceInboundInterface=ethernet1/2;profile#012cn1Label=SessionID;60435#012destinationTranslatedPort=443;allow#012flexNumber1Label=Total bytes;Packets#012cn2=18;PanOSPacketsReceived=9;PanOSPacketsSent=;9#012start=Oct 04 2022 19:09:40 GMT;Category#012cs2=any;reason=tcp-rst-from-client;PanOSDGl1=;0#012PanOSDGl2=0;PanOSDGl3=0;PanOSDGl4=;0#012PanOSVsysName=;cat=from-policy;PanOSActionFlags=;0x0#012PanOSSrcUUID=;PanOSDstUUID=;PanOSTunnelID=0;PanOSMonitorTag=;#012PanOSParentSessionID=0;PanOSParentStartTime=;PanOSTunnelType=;N/A#012PanOSSCTPAssocID=0;PanOSSCTPChunks=0;PanOSSCTPChunkSent=;0#012PanOSSCTPChunksRcv=0;PanOSRuleUUID=78a7973d-6ad6-4bfc-b634-772506fb61ec;PanOSHTTP2Con=;0#012PanLinkChange=0;PanPolicyID=;PanLinkDetail=;#012PanSDWANCluster=;PanSDWANDevice=;#012PanSDWANClustype=;PanSDWANSite=;PanDynamicUsrgrp=",,1,,,,,,,,,"ethernet1/1",,,,,,,,,,,,,,,,,,,,,,,,,,1812,,,,,,,,,,3114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155926,,,,7,"Elapsed time in seconds",internet,Rule,,URL,vsys1,,"trust-NT","Source Zone",,"Destination Zone",,LogProfile,,,,,,,4926,,,,0x40041c,Flags,,,CommonSecurityLog,"/subscriptions/d1d8779d-38d7-4f06-91db-9cbc8de0176f/resourcegroups/cef-collector01_group/providers/microsoft.compute/virtualmachines/cef-collector01"
